participant,id,adjectivestring,filler_acceptability,item_type,scenario,adj_target,adj_secondary,adj_secondary_type,order,group,condition,response,time
25,ch_filler_10,,unacceptable,filler,couch,,,,,1,unimodal,4,1.901
26,tv_test_1,big expensive,,test,tv,big,expensive,scalar,first,2,unimodal,4,0.593
26,tv_test_2,expensive big,,test,tv,big,expensive,scalar,second,2,unimodal,5,1.891
26,tv_test_3,refurbished big,,test,tv,big,refurbished,absolute,second,2,unimodal,3,2.071
26,tv_test_4,big refurbished,,test,tv,big,refurbished,absolute,first,2,unimodal,1,1.105
26,tv_test_5,big cheap,,test,tv,big,cheap,scalar,first,2,unimodal,2,2.218
26,tv_test_6,cheap big,,test,tv,big,cheap,scalar,second,2,unimodal,3,9.936
26,tv_test_7,big discounted,,test,tv,big,discounted,absolute,first,2,unimodal,3,1.723
26,tv_test_8,discounted big,,test,tv,big,discounted,absolute,second,2,unimodal,3,7.644
26,ch_test_1,long expensive,,test,couch,long,expensive,scalar,first,2,bimodal,2,4.799
26,ch_test_2,expensive long,,test,couch,long,expensive,scalar,second,2,bimodal,2,2.248
26,ch_test_3,leather long,,test,couch,long,leather,absolute,second,2,bimodal,4,0.796
26,ch_test_4,long leather,,test,couch,long,leather,absolute,first,2,bimodal,3,1.586
26,ch_test_5,cheap long,,test,couch,long,cheap,scalar,second,2,bimodal,2,0.912
26,ch_test_6,long cheap,,test,couch,long,cheap,scalar,first,2,bimodal,2,7.348
26,ch_test_7,discounted long,,test,couch,long,discounted,absolute,second,2,bimodal,2,4.219
26,ch_test_8,long discounted,,test,couch,long,discounted,absolute,first,2,bimodal,2,1.195
26,tv_filler_1,,questionable,filler,tv,,,,,2,unimodal,4,0.893
26,tv_filler_2,,questionable,filler,tv,,,,,2,unimodal,4,0.67
26,tv_filler_3,,acceptable,filler,tv,,,,,2,unimodal,3,1.856
26,tv_filler_4,,acceptable,filler,tv,,,,,2,unimodal,3,1.446
26,tv_filler_5,,acceptable,filler,tv,,,,,2,unimodal,3,0.519
26,tv_filler_6,,unacceptable,filler,tv,,,,,2,unimodal,4,1.031
26,tv_filler_7,,unacceptable,filler,tv,,,,,2,unimodal,4,0.863
26,tv_filler_8,,unacceptable,filler,tv,,,,,2,unimodal,5,1.447
26,tv_filler_9,,unacceptable,filler,tv,,,,,2,unimodal,5,2.484
26,tv_filler_10,,acceptable,filler,tv,,,,,2,unimodal,5,1.219
26,ch_filler_1,,questionable,filler,couch,,,,,2,bimodal,2,0.712
26,ch_filler_2,,acceptable,filler,couch,,,,,2,bimodal,2,0.489
26,ch_filler_3,,acceptable,filler,couch,,,,,2,bimodal,2,0.949
26,ch_filler_4,,questionable,filler,couch,,,,,2,bimodal,3,1.259
26,ch_filler_5,,questionable,filler,couch,,,,,2,bimodal,3,0.742
26,ch_filler_6,,acceptable,filler,couch,,,,,2,bimodal,5,3.138
26,ch_filler_7,,unacceptable,filler,couch,,,,,2,bimodal,2,0.618
26,ch_filler_8,,unacceptable,filler,couch,,,,,2,bimodal,3,3.753
26,ch_filler_9,,acceptable,filler,couch,,,,,2,bimodal,2,1.745
26,ch_filler_10,,unacceptable,filler,couch,,,,,2,bimodal,3,1.111
27,tv_test_1,big expensive,,test,tv,big,expensive,scalar,first,2,unimodal,5,2.92
27,tv_test_2,expensive big,,test,tv,big,expensive,scalar,second,2,unimodal,5,1.3
27,tv_test_3,refurbished big,,test,tv,big,refurbished,absolute,second,2,unimodal,5,1.471
27,tv_test_4,big refurbished,,test,tv,big,refurbished,absolute,first,2,unimodal,5,1.134
27,tv_test_5,big cheap,,test,tv,big,cheap,scalar,first,2,unimodal,5,2.302
27,tv_test_6,cheap big,,test,tv,big,cheap,scalar,second,2,unimodal,5,3.251
27,tv_test_7,big discounted,,test,tv,big,discounted,absolute,first,2,unimodal,5,1.005
27,tv_test_8,discounted big,,test,tv,big,discounted,absolute,second,2,unimodal,5,1.088
27,ch_test_1,long expensive,,test,couch,long,expensive,scalar,first,2,bimodal,5,4.436
27,ch_test_2,expensive long,,test,couch,long,expensive,scalar,second,2,bimodal,5,1.423
27,ch_test_3,leather long,,test,couch,long,leather,absolute,second,2,bimodal,5,3.16
27,ch_test_4,long leather,,test,couch,long,leather,absolute,first,2,bimodal,5,2.8
27,ch_test_5,cheap long,,test,couch,long,cheap,scalar,second,2,bimodal,5,2.381
27,ch_test_6,long cheap,,test,couch,long,cheap,scalar,first,2,bimodal,5,2.417
27,ch_test_7,discounted long,,test,couch,long,discounted,absolute,second,2,bimodal,5,2.48
27,ch_test_8,long discounted,,test,couch,long,discounted,absolute,first,2,bimodal,5,1.057
27,tv_filler_1,,questionable,filler,tv,,,,,2,unimodal,5,1.739
27,tv_filler_2,,questionable,filler,tv,,,,,2,unimodal,1,2.422
27,tv_filler_3,,acceptable,filler,tv,,,,,2,unimodal,5,1.56
27,tv_filler_4,,acceptable,filler,tv,,,,,2,unimodal,5,2.299
27,tv_filler_5,,acceptable,filler,tv,,,,,2,unimodal,5,3.333
27,tv_filler_6,,unacceptable,filler,tv,,,,,2,unimodal,1,2.247
27,tv_filler_7,,unacceptable,filler,tv,,,,,2,unimodal,1,2.972
27,tv_filler_8,,unacceptable,filler,tv,,,,,2,unimodal,1,37.763
27,tv_filler_9,,unacceptable,filler,tv,,,,,2,unimodal,1,2.294
27,tv_filler_10,,acceptable,filler,tv,,,,,2,unimodal,5,1.225
27,ch_filler_1,,questionable,filler,couch,,,,,2,bimodal,5,8.017
27,ch_filler_2,,acceptable,filler,couch,,,,,2,bimodal,5,1.241
27,ch_filler_3,,acceptable,filler,couch,,,,,2,bimodal,5,3.144
27,ch_filler_4,,questionable,filler,couch,,,,,2,bimodal,2,6.479
27,ch_filler_5,,questionable,filler,couch,,,,,2,bimodal,2,7.071
27,ch_filler_6,,acceptable,filler,couch,,,,,2,bimodal,5,1.882
27,ch_filler_7,,unacceptable,filler,couch,,,,,2,bimodal,1,1.6
27,ch_filler_8,,unacceptable,filler,couch,,,,,2,bimodal,1,1.869
27,ch_filler_9,,acceptable,filler,couch,,,,,2,bimodal,5,2.753
27,ch_filler_10,,unacceptable,filler,couch,,,,,2,bimodal,1,1.995
28,tv_test_1,big expensive,,test,tv,big,expensive,scalar,first,2,unimodal,4,4.088
28,tv_test_2,expensive big,,test,tv,big,expensive,scalar,second,2,unimodal,3,12.544
28,tv_test_3,refurbished big,,test,tv,big,refurbished,absolute,second,2,unimodal,5,3.251
28,tv_test_4,big refurbished,,test,tv,big,refurbished,absolute,first,2,unimodal,5,3.496
28,tv_test_5,big cheap,,test,tv,big,cheap,scalar,first,2,unimodal,4,5.452
28,tv_test_6,cheap big,,test,tv,big,cheap,scalar,second,2,unimodal,5,5.524
28,tv_test_7,big discounted,,test,tv,big,discounted,absolute,first,2,unimodal,4,7.708
28,tv_test_8,discounted big,,test,tv,big,discounted,absolute,second,2,unimodal,4,5.919
28,ch_test_1,long expensive,,test,couch,long,expensive,scalar,first,2,bimodal,3,8.924
28,ch_test_2,expensive long,,test,couch,long,expensive,scalar,second,2,bimodal,4,5.428
28,ch_test_3,leather long,,test,couch,long,leather,absolute,second,2,bimodal,5,4.101
28,ch_test_4,long leather,,test,couch,long,leather,absolute,first,2,bimodal,5,2.431
28,ch_test_5,cheap long,,test,couch,long,cheap,scalar,second,2,bimodal,5,6.01
28,ch_test_6,long cheap,,test,couch,long,cheap,scalar,first,2,bimodal,3,3.714
28,ch_test_7,discounted long,,test,couch,long,discounted,absolute,second,2,bimodal,5,7.775
28,ch_test_8,long discounted,,test,couch,long,discounted,absolute,first,2,bimodal,3,4.263
28,tv_filler_1,,questionable,filler,tv,,,,,2,unimodal,5,3.196
28,tv_filler_2,,questionable,filler,tv,,,,,2,unimodal,1,6.523
28,tv_filler_3,,acceptable,filler,tv,,,,,2,unimodal,5,4.065
28,tv_filler_4,,acceptable,filler,tv,,,,,2,unimodal,5,2.133
28,tv_filler_5,,acceptable,filler,tv,,,,,2,unimodal,5,1.86
28,tv_filler_6,,unacceptable,filler,tv,,,,,2,unimodal,1,1.908
28,tv_filler_7,,unacceptable,filler,tv,,,,,2,unimodal,1,4.376
28,tv_filler_8,,unacceptable,filler,tv,,,,,2,unimodal,1,1.765
28,tv_filler_9,,unacceptable,filler,tv,,,,,2,unimodal,1,3.825
28,tv_filler_10,,acceptable,filler,tv,,,,,2,unimodal,5,1.577
28,ch_filler_1,,questionable,filler,couch,,,,,2,bimodal,4,6.543
28,ch_filler_2,,acceptable,filler,couch,,,,,2,bimodal,5,2.038
28,ch_filler_3,,acceptable,filler,couch,,,,,2,bimodal,5,3.084
28,ch_filler_4,,questionable,filler,couch,,,,,2,bimodal,2,3.999
28,ch_filler_5,,questionable,filler,couch,,,,,2,bimodal,2,7.276
28,ch_filler_6,,acceptable,filler,couch,,,,,2,bimodal,5,2.035
28,ch_filler_7,,unacceptable,filler,couch,,,,,2,bimodal,1,1.845
28,ch_filler_8,,unacceptable,filler,couch,,,,,2,bimodal,1,1.9
28,ch_filler_9,,acceptable,filler,couch,,,,,2,bimodal,5,5.768
28,ch_filler_10,,unacceptable,filler,couch,,,,,2,bimodal,1,2.421
29,tv_test_1,big expensive,,test,tv,big,expensive,scalar,first,1,bimodal,5,3.494
29,tv_test_2,expensive big,,test,tv,big,expensive,scalar,second,1,bimodal,5,4.136
29,tv_test_3,refurbished big,,test,tv,big,refurbished,absolute,second,1,bimodal,5,3.115
29,tv_test_4,big refurbished,,test,tv,big,refurbished,absolute,first,1,bimodal,5,2.45
29,tv_test_5,big cheap,,test,tv,big,cheap,scalar,first,1,bimodal,5,2.732
29,tv_test_6,cheap big,,test,tv,big,cheap,scalar,second,1,bimodal,5,3.205
29,tv_test_7,big discounted,,test,tv,big,discounted,absolute,first,1,bimodal,5,2.053
29,tv_test_8,discounted big,,test,tv,big,discounted,absolute,second,1,bimodal,5,2.872
29,ch_test_1,long expensive,,test,couch,long,expensive,scalar,first,1,unimodal,5,2.326
29,ch_test_2,expensive long,,test,couch,long,expensive,scalar,second,1,unimodal,5,3.113
29,ch_test_3,leather long,,test,couch,long,leather,absolute,second,1,unimodal,2,4.648
29,ch_test_4,long leather,,test,couch,long,leather,absolute,first,1,unimodal,5,3.271
29,ch_test_5,cheap long,,test,couch,long,cheap,scalar,second,1,unimodal,5,3.393
29,ch_test_6,long cheap,,test,couch,long,cheap,scalar,first,1,unimodal,5,3.129
29,ch_test_7,discounted long,,test,couch,long,discounted,absolute,second,1,unimodal,5,3.232
29,ch_test_8,long discounted,,test,couch,long,discounted,absolute,first,1,unimodal,2,4.98
29,tv_filler_1,,questionable,filler,tv,,,,,1,bimodal,3,4.815
29,tv_filler_2,,questionable,filler,tv,,,,,1,bimodal,5,3.358
29,tv_filler_3,,acceptable,filler,tv,,,,,1,bimodal,5,3.15
29,tv_filler_4,,acceptable,filler,tv,,,,,1,bimodal,5,2.451
29,tv_filler_5,,acceptable,filler,tv,,,,,1,bimodal,5,2.243
29,tv_filler_6,,unacceptable,filler,tv,,,,,1,bimodal,1,3.124
29,tv_filler_7,,unacceptable,filler,tv,,,,,1,bimodal,1,3.196
29,tv_filler_8,,unacceptable,filler,tv,,,,,1,bimodal,1,2.302
29,tv_filler_9,,unacceptable,filler,tv,,,,,1,bimodal,1,2.613
29,tv_filler_10,,acceptable,filler,tv,,,,,1,bimodal,5,2.329
29,ch_filler_1,,questionable,filler,couch,,,,,1,unimodal,5,2.36
29,ch_filler_2,,acceptable,filler,couch,,,,,1,unimodal,5,2.008
29,ch_filler_3,,acceptable,filler,couch,,,,,1,unimodal,5,6.359
29,ch_filler_4,,questionable,filler,couch,,,,,1,unimodal,1,3.931
29,ch_filler_5,,questionable,filler,couch,,,,,1,unimodal,3,7.75
29,ch_filler_6,,acceptable,filler,couch,,,,,1,unimodal,5,3.073
29,ch_filler_7,,unacceptable,filler,couch,,,,,1,unimodal,1,3.043
29,ch_filler_8,,unacceptable,filler,couch,,,,,1,unimodal,1,2.314
29,ch_filler_9,,acceptable,filler,couch,,,,,1,unimodal,5,3.03
29,ch_filler_10,,unacceptable,filler,couch,,,,,1,unimodal,5,2.807
30,tv_test_1,big expensive,,test,tv,big,expensive,scalar,first,2,unimodal,3,3.233
30,tv_test_2,expensive big,,test,tv,big,expensive,scalar,second,2,unimodal,2,2.895
30,tv_test_3,refurbished big,,test,tv,big,refurbished,absolute,second,2,unimodal,3,2.501
30,tv_test_4,big refurbished,,test,tv,big,refurbished,absolute,first,2,unimodal,3,10.645
30,tv_test_5,big cheap,,test,tv,big,cheap,scalar,first,2,unimodal,3,5.4
30,tv_test_6,cheap big,,test,tv,big,cheap,scalar,second,2,unimodal,2,4.034
30,tv_test_7,big discounted,,test,tv,big,discounted,absolute,first,2,unimodal,3,2.604
30,tv_test_8,discounted big,,test,tv,big,discounted,absolute,second,2,unimodal,4,3.063
30,ch_test_1,long expensive,,test,couch,long,expensive,scalar,first,2,bimodal,2,4.315
30,ch_test_2,expensive long,,test,couch,long,expensive,scalar,second,2,bimodal,2,13.949
30,ch_test_3,leather long,,test,couch,long,leather,absolute,second,2,bimodal,5,3.198
30,ch_test_4,long leather,,test,couch,long,leather,absolute,first,2,bimodal,3,7.137
30,ch_test_5,cheap long,,test,couch,long,cheap,scalar,second,2,bimodal,3,2.098
30,ch_test_6,long cheap,,test,couch,long,cheap,scalar,first,2,bimodal,5,3.904
30,ch_test_7,discounted long,,test,couch,long,discounted,absolute,second,2,bimodal,3,2.33
30,ch_test_8,long discounted,,test,couch,long,discounted,absolute,first,2,bimodal,3,2.901
30,tv_filler_1,,questionable,filler,tv,,,,,2,unimodal,1,2.799
30,tv_filler_2,,questionable,filler,tv,,,,,2,unimodal,1,2.685
30,tv_filler_3,,acceptable,filler,tv,,,,,2,unimodal,2,3.769
30,tv_filler_4,,acceptable,filler,tv,,,,,2,unimodal,4,6.898
30,tv_filler_5,,acceptable,filler,tv,,,,,2,unimodal,4,2.081
30,tv_filler_6,,unacceptable,filler,tv,,,,,2,unimodal,1,3.477
30,tv_filler_7,,unacceptable,filler,tv,,,,,2,unimodal,1,2.918
30,tv_filler_8,,unacceptable,filler,tv,,,,,2,unimodal,1,4.001
30,tv_filler_9,,unacceptable,filler,tv,,,,,2,unimodal,4,3.209
30,tv_filler_10,,acceptable,filler,tv,,,,,2,unimodal,5,2.46
30,ch_filler_1,,questionable,filler,couch,,,,,2,bimodal,3,44.341
30,ch_filler_2,,acceptable,filler,couch,,,,,2,bimodal,5,1.946
30,ch_filler_3,,acceptable,filler,couch,,,,,2,bimodal,3,3.439
30,ch_filler_4,,questionable,filler,couch,,,,,2,bimodal,1,2.669
30,ch_filler_5,,questionable,filler,couch,,,,,2,bimodal,1,12.79
30,ch_filler_6,,acceptable,filler,couch,,,,,2,bimodal,4,4.509
30,ch_filler_7,,unacceptable,filler,couch,,,,,2,bimodal,1,2.806
30,ch_filler_8,,unacceptable,filler,couch,,,,,2,bimodal,5,2.113
30,ch_filler_9,,acceptable,filler,couch,,,,,2,bimodal,4,3.607
30,ch_filler_10,,unacceptable,filler,couch,,,,,2,bimodal,1,2.865
1,intro_prolific_id,,,meta,,,,,,2,,,
1,intro_native,,,meta,,,,,,2,,Yes,
1,intro_other_langs,,,meta,,,,,,2,,0,
1,intro_gender,,,meta,,,,,,2,,Female,
2,intro_prolific_id,,,meta,,,,,,2,,,
2,intro_native,,,meta,,,,,,2,,Yes,
2,intro_other_langs,,,meta,,,,,,2,,0,
2,intro_gender,,,meta,,,,,,2,,Female,
3,intro_prolific_id,,,meta,,,,,,2,,,
3,intro_native,,,meta,,,,,,2,,Yes,
3,intro_other_langs,,,meta,,,,,,2,,0,
3,intro_gender,,,meta,,,,,,2,,Female,
4,intro_prolific_id,,,meta,,,,,,2,,,
4,intro_native,,,meta,,,,,,2,,Yes,
4,intro_other_langs,,,meta,,,,,,2,,0,
4,intro_gender,,,meta,,,,,,2,,Female,
5,intro_prolific_id,,,meta,,,,,,1,,,
5,intro_native,,,meta,,,,,,1,,Yes,
5,intro_other_langs,,,meta,,,,,,1,,0,
5,intro_gender,,,meta,,,,,,1,,Female,
6,intro_prolific_id,,,meta,,,,,,2,,,
6,intro_native,,,meta,,,,,,2,,Yes,
6,intro_other_langs,,,meta,,,,,,2,,0,
6,intro_gender,,,meta,,,,,,2,,Female,
7,intro_prolific_id,,,meta,,,,,,1,,,
7,intro_native,,,meta,,,,,,1,,Yes,
7,intro_other_langs,,,meta,,,,,,1,,0,
7,intro_gender,,,meta,,,,,,1,,Female,
8,intro_prolific_id,,,meta,,,,,,1,,,
8,intro_native,,,meta,,,,,,1,,Yes,
8,intro_other_langs,,,meta,,,,,,1,,0,
8,intro_gender,,,meta,,,,,,1,,Male,
9,intro_prolific_id,,,meta,,,,,,2,,,
9,intro_native,,,meta,,,,,,2,,Yes,
9,intro_other_langs,,,meta,,,,,,2,,0,
9,intro_gender,,,meta,,,,,,2,,Female,
10,intro_prolific_id,,,meta,,,,,,2,,,
10,intro_native,,,meta,,,,,,2,,Yes,
10,intro_other_langs,,,meta,,,,,,2,,0,
10,intro_gender,,,meta,,,,,,2,,Female,
11,intro_prolific_id,,,meta,,,,,,1,,5ce97c72bbc8bd001b07e9bb,
11,intro_native,,,meta,,,,,,1,,Yes,
11,intro_other_langs,,,meta,,,,,,1,,1,
11,intro_gender,,,meta,,,,,,1,,Female,
12,intro_prolific_id,,,meta,,,,,,2,,60394fde95a5a03dcc668c4b,
12,intro_native,,,meta,,,,,,2,,Yes,
12,intro_other_langs,,,meta,,,,,,2,,0,
12,intro_gender,,,meta,,,,,,2,,Female,
13,intro_prolific_id,,,meta,,,,,,1,,5aeb063b2f05b500013028a0,
13,intro_native,,,meta,,,,,,1,,Yes,
13,intro_other_langs,,,meta,,,,,,1,,1,
13,intro_gender,,,meta,,,,,,1,,Female,
14,intro_prolific_id,,,meta,,,,,,2,,5e95a0178e68700009b42b78,
14,intro_native,,,meta,,,,,,2,,Yes,
14,intro_other_langs,,,meta,,,,,,2,,0,
14,intro_gender,,,meta,,,,,,2,,Female,
15,intro_prolific_id,,,meta,,,,,,2,,5f1305051d80f12cccbca0bf,
15,intro_native,,,meta,,,,,,2,,Yes,
15,intro_other_langs,,,meta,,,,,,2,,0,
15,intro_gender,,,meta,,,,,,2,,Male,
16,intro_prolific_id,,,meta,,,,,,2,,5c435c2a3526c80001fc932c,
16,intro_native,,,meta,,,,,,2,,Yes,
16,intro_other_langs,,,meta,,,,,,2,,0,
16,intro_gender,,,meta,,,,,,2,,Male,
17,intro_prolific_id,,,meta,,,,,,1,,5cd071a4eb305c0001f9651e,
17,intro_native,,,meta,,,,,,1,,Yes,
17,intro_other_langs,,,meta,,,,,,1,,0,
17,intro_gender,,,meta,,,,,,1,,Female,
18,intro_prolific_id,,,meta,,,,,,2,,5ffb8c5b60571908f3ac19fa,
18,intro_native,,,meta,,,,,,2,,Yes,
18,intro_other_langs,,,meta,,,,,,2,,0,
18,intro_gender,,,meta,,,,,,2,,Male,
19,intro_prolific_id,,,meta,,,,,,2,,58404fd8ad98e40001ce915f,
19,intro_native,,,meta,,,,,,2,,Yes,
19,intro_other_langs,,,meta,,,,,,2,,0,
19,intro_gender,,,meta,,,,,,2,,Female,
20,intro_prolific_id,,,meta,,,,,,1,,5feb31a4fef4d1b519e1cfc5,
20,intro_native,,,meta,,,,,,1,,Yes,
20,intro_other_langs,,,meta,,,,,,1,,1,
20,intro_gender,,,meta,,,,,,1,,Male,
21,intro_prolific_id,,,meta,,,,,,1,,5ebd841ddea21b08a0aa3057,
21,intro_native,,,meta,,,,,,1,,Yes,
21,intro_other_langs,,,meta,,,,,,1,,1,
21,intro_gender,,,meta,,,,,,1,,Female,
22,intro_prolific_id,,,meta,,,,,,2,,5fae21a54a4443270635904c,
22,intro_native,,,meta,,,,,,2,,Yes,
22,intro_other_langs,,,meta,,,,,,2,,3,
22,intro_gender,,,meta,,,,,,2,,Female,
23,intro_prolific_id,,,meta,,,,,,2,,600de5491d0f333e281263de,
23,intro_native,,,meta,,,,,,2,,Yes,
23,intro_other_langs,,,meta,,,,,,2,,0,
23,intro_gender,,,meta,,,,,,2,,Male,
24,intro_prolific_id,,,meta,,,,,,1,,5ea925adf0ff0739ccf94b45,
24,intro_native,,,meta,,,,,,1,,Yes,
24,intro_other_langs,,,meta,,,,,,1,,0,
24,intro_gender,,,meta,,,,,,1,,Female,
25,intro_prolific_id,,,meta,,,,,,1,,5c8a2d11f7ab04001042af3c,
25,intro_native,,,meta,,,,,,1,,Yes,
25,intro_other_langs,,,meta,,,,,,1,,0,
25,intro_gender,,,meta,,,,,,1,,Male,
26,intro_prolific_id,,,meta,,,,,,2,,5caf6627fdc8a300121bc4cf,
26,intro_native,,,meta,,,,,,2,,Yes,
26,intro_other_langs,,,meta,,,,,,2,,0,
26,intro_gender,,,meta,,,,,,2,,Female,
27,intro_prolific_id,,,meta,,,,,,2,,600a36e5f13c1218ec6a81f3,
27,intro_native,,,meta,,,,,,2,,Yes,
27,intro_other_langs,,,meta,,,,,,2,,1,
27,intro_gender,,,meta,,,,,,2,,Male,
28,intro_prolific_id,,,meta,,,,,,2,,604f7f49bdb53294916cb75c,
28,intro_native,,,meta,,,,,,2,,Yes,
28,intro_other_langs,,,meta,,,,,,2,,0,
28,intro_gender,,,meta,,,,,,2,,Female,
29,intro_prolific_id,,,meta,,,,,,1,,5e07aa9cb638531138f72587,
29,intro_native,,,meta,,,,,,1,,Yes,
29,intro_other_langs,,,meta,,,,,,1,,0,
29,intro_gender,,,meta,,,,,,1,,Male,
30,intro_prolific_id,,,meta,,,,,,2,,5994a22bbf8bcf0001ab6982,
30,intro_native,,,meta,,,,,,2,,Yes,
30,intro_other_langs,,,meta,,,,,,2,,0,
30,intro_gender,,,meta,,,,,,2,,Female,
1,time_total,,,meta,,,,,,2,,,534
1,time_tv,,,meta,,,,,,2,unimodal,,77.728
1,time_couch,,,meta,,,,,,2,bimodal,,74.35
2,time_total,,,meta,,,,,,2,,,590
2,time_tv,,,meta,,,,,,2,unimodal,,78.216
2,time_couch,,,meta,,,,,,2,bimodal,,116.97
3,time_total,,,meta,,,,,,2,,,425
3,time_tv,,,meta,,,,,,2,unimodal,,61.063
3,time_couch,,,meta,,,,,,2,bimodal,,64.012
4,time_total,,,meta,,,,,,2,,,809
4,time_tv,,,meta,,,,,,2,unimodal,,164.356
4,time_couch,,,meta,,,,,,2,bimodal,,258.968
5,time_total,,,meta,,,,,,1,,,700
5,time_tv,,,meta,,,,,,1,bimodal,,139.318
5,time_couch,,,meta,,,,,,1,unimodal,,180.214
6,time_total,,,meta,,,,,,2,,,438
6,time_tv,,,meta,,,,,,2,unimodal,,59.668
6,time_couch,,,meta,,,,,,2,bimodal,,68.463
7,time_total,,,meta,,,,,,1,,,414
7,time_tv,,,meta,,,,,,1,bimodal,,78.523
7,time_couch,,,meta,,,,,,1,unimodal,,59.296
8,time_total,,,meta,,,,,,1,,,526
8,time_tv,,,meta,,,,,,1,bimodal,,71.074
8,time_couch,,,meta,,,,,,1,unimodal,,65.9
9,time_total,,,meta,,,,,,2,,,579
9,time_tv,,,meta,,,,,,2,unimodal,,116.517
9,time_couch,,,meta,,,,,,2,bimodal,,142.2
10,time_total,,,meta,,,,,,2,,,844
10,time_tv,,,meta,,,,,,2,unimodal,,53.806
10,time_couch,,,meta,,,,,,2,bimodal,,79.867
11,time_total,,,meta,,,,,,1,,,425
11,time_tv,,,meta,,,,,,1,bimodal,,74.396
11,time_couch,,,meta,,,,,,1,unimodal,,59.331
12,time_total,,,meta,,,,,,2,,,430
12,time_tv,,,meta,,,,,,2,unimodal,,63.909
12,time_couch,,,meta,,,,,,2,bimodal,,87.68
13,time_total,,,meta,,,,,,1,,,481
13,time_tv,,,meta,,,,,,1,bimodal,,56.559
13,time_couch,,,meta,,,,,,1,unimodal,,124.464
14,time_total,,,meta,,,,,,2,,,477
14,time_tv,,,meta,,,,,,2,unimodal,,83.575
14,time_couch,,,meta,,,,,,2,bimodal,,130.734
15,time_total,,,meta,,,,,,2,,,481
15,time_tv,,,meta,,,,,,2,unimodal,,106.928
15,time_couch,,,meta,,,,,,2,bimodal,,107.896
16,time_total,,,meta,,,,,,2,,,511
16,time_tv,,,meta,,,,,,2,unimodal,,67.887
16,time_couch,,,meta,,,,,,2,bimodal,,102.369
17,time_total,,,meta,,,,,,1,,,566
17,time_tv,,,meta,,,,,,1,bimodal,,141.838
17,time_couch,,,meta,,,,,,1,unimodal,,102.504
18,time_total,,,meta,,,,,,2,,,572
18,time_tv,,,meta,,,,,,2,unimodal,,80.7
18,time_couch,,,meta,,,,,,2,bimodal,,69.402
19,time_total,,,meta,,,,,,2,,,579
19,time_tv,,,meta,,,,,,2,unimodal,,135.139
19,time_couch,,,meta,,,,,,2,bimodal,,144.911
20,time_total,,,meta,,,,,,1,,,795
20,time_tv,,,meta,,,,,,1,bimodal,,156.141
20,time_couch,,,meta,,,,,,1,unimodal,,136.615
21,time_total,,,meta,,,,,,1,,,797
21,time_tv,,,meta,,,,,,1,bimodal,,88.197
21,time_couch,,,meta,,,,,,1,unimodal,,184.008
22,time_total,,,meta,,,,,,2,,,1163
22,time_tv,,,meta,,,,,,2,unimodal,,282.402
22,time_couch,,,meta,,,,,,2,bimodal,,97.307
23,time_total,,,meta,,,,,,2,,,900
23,time_tv,,,meta,,,,,,2,unimodal,,161.835
23,time_couch,,,meta,,,,,,2,bimodal,,113.122
24,time_total,,,meta,,,,,,1,,,1752
24,time_tv,,,meta,,,,,,1,bimodal,,126.919
24,time_couch,,,meta,,,,,,1,unimodal,,333.395
25,time_total,,,meta,,,,,,1,,,564
25,time_tv,,,meta,,,,,,1,bimodal,,126.496
25,time_couch,,,meta,,,,,,1,unimodal,,170.007
26,time_total,,,meta,,,,,,2,,,444
26,time_tv,,,meta,,,,,,2,unimodal,,163.779
26,time_couch,,,meta,,,,,,2,bimodal,,69.694
27,time_total,,,meta,,,,,,2,,,451
27,time_tv,,,meta,,,,,,2,unimodal,,104.572
27,time_couch,,,meta,,,,,,2,bimodal,,45.657
28,time_total,,,meta,,,,,,2,,,452
28,time_tv,,,meta,,,,,,2,unimodal,,68.09
28,time_couch,,,meta,,,,,,2,bimodal,,64.504
29,time_total,,,meta,,,,,,1,,,503
29,time_tv,,,meta,,,,,,1,bimodal,,122.446
29,time_couch,,,meta,,,,,,1,unimodal,,83.322
30,time_total,,,meta,,,,,,2,,,532
30,time_tv,,,meta,,,,,,2,unimodal,,96.372
30,time_couch,,,meta,,,,,,2,bimodal,,96.508
